antecedent,consequent,support,confidence,lift,leverage,conviction,zhangs_metric,rule_rank,lift_tier
LUNCH BAG PINK POLKADOT,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.015258921062117025,0.29952830188679247,12.072513591301567,0.013994982036766801,1.392189345090943,0.9663986171876635,248,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.015258921062117025,0.6150121065375302,12.072513591301567,0.013994982036766801,2.4651601948680515,0.9405017775106701,249,Muy Alto (>5)
60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.015078697585005407,0.4275979557069848,12.064060289319437,0.013828811790058336,1.6851023840991404,0.950631994718678,250,Muy Alto (>5)
PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.015078697585005407,0.42542372881355933,12.064060289319436,0.013828811790058336,1.6790395311425106,0.9508096165413086,251,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",0.010933557611438183,0.20634920634920637,12.010101010101012,0.010023194109728864,1.2383515559293525,0.9680284191829484,252,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.010933557611438183,0.6363636363636365,12.010101010101012,0.010023194109728864,2.6042893187552574,0.932762836185819,253,Muy Alto (>5)
JUMBO BAG STRAWBERRY,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.01351676078337138,0.36173633440514474,11.900124550411144,0.012380910420956109,1.5191250248544974,0.9515221612026405,254,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO BAG STRAWBERRY,0.01351676078337138,0.44466403162055335,11.900124550411142,0.012380910420956109,1.7334257468584888,0.9446834641332782,255,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.017601826264568063,0.3455188679245283,11.883279081553095,0.016120599900719373,1.4835018125177923,0.9650087473810784,256,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.017601826264568063,0.6053719008264462,11.883279081553093,0.016120599900719373,2.4049398217140032,0.9432748540481548,257,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG WOODLAND,0.011774600504625737,0.4780487804878049,11.806528189910981,0.010777304744582791,1.8383131531697434,0.9384147598433312,258,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.011774600504625737,0.2908011869436202,11.806528189910981,0.010777304744582791,1.3753117463981699,0.9539257476093367,259,Muy Alto (>5)
LOVE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.012615643397813289,0.49065420560747663,11.785613140753327,0.011545215983715518,1.8815672718574703,0.939302010112221,260,Muy Alto (>5)
HOT WATER BOTTLE KEEP CALM,LOVE HOT WATER BOTTLE,0.012615643397813289,0.30303030303030304,11.785613140753327,0.011545215983715518,1.397891646511239,0.954905033536012,261,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",0.01249549441307221,0.23582766439909297,11.753255393973957,0.011432342631355733,1.2823483315156492,0.9661070501434623,262,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG CARS BLUE,0.01249549441307221,0.622754491017964,11.753255393973955,0.011432342631355733,2.510339487631329,0.9336507809257932,263,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",0.011774600504625737,0.2344497607655503,11.719671824934984,0.010769913625973224,1.2801187222155472,0.9630394093121118,264,Muy Alto (>5)
"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN,0.011774600504625737,0.5885885885885886,11.719671824934984,0.010769913625973224,2.3085838118098563,0.9333447594694103,265,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",0.013396611798630302,0.25544100801832764,11.681513789761214,0.012249790244528953,1.3137077052468138,0.9650043398792112,266,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.013396611798630302,0.6126373626373627,11.681513789761214,0.012249790244528953,2.44617027241439,0.9348368414761576,267,Muy Alto (>5)
"JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.01351676078337138,0.569620253164557,11.677215189873419,0.012359227881597571,2.2101865136298424,0.9365878339110755,268,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,"JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT",0.01351676078337138,0.2770935960591133,11.677215189873419,0.012359227881597571,1.3504799102505507,0.9612535612535613,269,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.011714526012255196,0.6112852664576803,11.655732583567637,0.010709481848083959,2.4376615713161747,0.9320672222981281,270,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",0.011714526012255196,0.22336769759450173,11.655732583567637,0.010709481848083959,1.2629351546359964,0.9648045101414783,271,Muy Alto (>5)
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG PINK POLKADOT,0.010272738195362249,0.5662251655629139,11.607615894039736,0.009387738356537716,2.1928877304040215,0.9307355311103669,272,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY",0.010272738195362249,0.2105911330049261,11.607615894039734,0.009387738356537716,1.2437882881168905,0.9607137501874344,273,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN,0.018803316111978854,0.35853379152348225,11.52153184111947,0.01717130082345001,1.5104169169770516,0.963749878720643,274,Muy Alto (>5)
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN,0.018803316111978854,0.6042471042471041,11.521531841119469,0.01717130082345001,2.3943096268641404,0.9425363862264821,275,Muy Alto (>5)
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG ALPHABET DESIGN,0.01363690976811246,0.4112318840579711,11.504816709292417,0.0124515879926601,1.6377511806948313,0.9443971513175073,276,Muy Alto (>5)
LUNCH BAG ALPHABET DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.01363690976811246,0.3815126050420169,11.504816709292415,0.0124515879926601,1.5632313416462502,0.9469271542772392,277,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.011354079058031959,0.22287735849056603,11.45066823899371,0.010362514302067135,1.2617517649047185,0.9616587994863726,278,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG PINK POLKADOT,0.011354079058031959,0.5833333333333333,11.450668238993709,0.010362514302067135,2.2777363931274777,0.9307857930575735,279,Muy Alto (>5)
SCOTTIE DOG HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE,0.012315270935960592,0.33117932148626816,11.437367189751908,0.011238513432975526,1.451875107742296,0.9478127610876159,280,Muy Alto (>5)
RETROSPOT HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,0.012315270935960592,0.42531120331950206,11.437367189751908,0.011238513432975526,1.6753656844957063,0.939779455701016,281,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",LUNCH BAG PINK POLKADOT,0.012735792382554368,0.5824175824175825,11.432692307692308,0.011621812224618578,2.272741357177637,0.9329320722269991,282,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",0.012735792382554368,0.25,11.432692307692308,0.011621812224618578,1.3041771797028316,0.9615141157108495,283,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",0.011173855580920341,0.2759643916913947,11.42712254749989,0.010196019250341647,1.3477929025434163,0.9509948862121615,284,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG WOODLAND,0.011173855580920341,0.4626865671641791,11.42712254749989,0.010196019250341647,1.785754335375866,0.9350708152290473,285,Muy Alto (>5)
WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,0.027514117505707078,0.5841836734693877,11.386793241886918,0.025097799151519794,2.2815274990067436,0.9572645949039724,286,Muy Alto (>5)
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.027514117505707078,0.5362997658079625,11.386793241886917,0.025097799151519794,2.0549948602934305,0.96150778903032,287,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.01003244022588009,0.6028880866425993,11.378316428857946,0.009150724526672115,2.384754186099855,0.9275485317470625,288,Muy Alto (>5)
PAPER CHAIN KIT 50'S CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.026252553165925747,0.46243386243386236,11.370271896712072,0.023943676702424713,1.7845796110011058,0.9669452178197923,289,Muy Alto (>5)
PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,0.026252553165925747,0.6454948301329394,11.370271896712072,0.023943676702424713,2.6606935099523406,0.9507174441097475,290,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",0.01003244022588009,0.2477744807121662,11.362132247754047,0.00914946861393963,1.3003985296797616,0.9504732083541407,291,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",LUNCH BAG WOODLAND,0.01003244022588009,0.46005509641873277,11.362132247754046,0.00914946861393963,1.7770512987124443,0.9323194794468057,292,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.011594377027514117,0.595679012345679,11.358159037235021,0.01057357982001731,2.3435710662901386,0.9300603845028135,293,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.011594377027514117,0.22107674684994275,11.358159037235021,0.01057357982001731,1.2588350142411884,0.9624323588318595,294,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",0.010933557611438183,0.27002967359050445,11.350792794412973,0.009970315852957679,1.337329019691735,0.9503815743485164,295,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",LUNCH BAG WOODLAND,0.010933557611438183,0.45959595959595956,11.350792794412973,0.009970315852957679,1.7755414845249229,0.9341227387996619,296,Muy Alto (>5)
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG APPLE DESIGN,0.01676078337138051,0.5054347826086957,11.278106422659985,0.015274648842830158,1.931361921750003,0.9425899720860376,297,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.01676078337138051,0.37399463806970507,11.278106422659983,0.015274648842830158,1.5444578257767683,0.9540907553932508,298,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.01249549441307221,0.24528301886792453,11.247881906544,0.011384574640185694,1.2961056710320795,0.9599998052333791,299,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG PINK POLKADOT,0.01249549441307221,0.5730027548209367,11.247881906543999,0.011384574640185694,2.222629867487297,0.9314055716438571,300,Muy Alto (>5)
JUMBO STORAGE BAG SUKI,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",0.010873483119067644,0.25138888888888894,11.218818885910041,0.009904264948273934,1.3058745720389016,0.9520433940677289,301,Muy Alto (>5)
"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.010873483119067644,0.4852546916890081,11.218818885910041,0.009904264948273934,1.8586791371300415,0.9317423396990505,302,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG PINK POLKADOT,0.010933557611438183,0.5705329153605017,11.199399656946829,0.00995729478071973,2.209847656349348,0.9285031132278024,303,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",0.010933557611438183,0.21462264150943394,11.199399656946827,0.00995729478071973,1.2488725659457367,0.9595942733048697,304,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",0.010633185149585486,0.2626112759643917,11.12322468117879,0.009677240677154078,1.324119413102428,0.9485031007653224,305,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",LUNCH BAG WOODLAND,0.010633185149585486,0.450381679389313,11.12322468117879,0.009677240677154078,1.745774760703272,0.9321043207668572,306,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG WOODLAND,0.012735792382554368,0.45010615711252655,11.116420016758335,0.011590118472846496,1.7449000467142963,0.9365425330261585,307,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",0.012735792382554368,0.31454005934718104,11.116420016758335,0.011590118472846496,1.4175954807337723,0.9484457470384494,308,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.013937282229965157,0.27358490566037735,11.10754716981132,0.012682524359762757,1.3427163969035891,0.9588162622069141,309,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.013937282229965157,0.5658536585365853,11.107547169811319,0.012682524359762757,2.186029778048375,0.9329501915708812,310,Muy Alto (>5)
HAND OVER THE CHOCOLATE   SIGN,GIN + TONIC DIET METAL SIGN,0.01471825063078217,0.42168674698795183,11.106641756901023,0.013393075032889395,1.6635152589210622,0.9428731492597039,311,Muy Alto (>5)
GIN + TONIC DIET METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,0.01471825063078217,0.3876582278481013,11.106641756901022,0.013393075032889395,1.576075263559372,0.9458759299898304,312,Muy Alto (>5)
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE KEEP CALM,0.01351676078337138,0.46012269938650313,11.05224019334449,0.012293772452778367,1.7751596070035938,0.9370477192548121,313,Muy Alto (>5)
HOT WATER BOTTLE KEEP CALM,HOT WATER BOTTLE TEA AND SYMPATHY,0.01351676078337138,0.3246753246753247,11.052240193344488,0.012293772452778367,1.4372695218994629,0.9490302764370336,314,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,0.011354079058031959,0.6608391608391609,11.044506698121157,0.010326049525489463,2.7720352618690485,0.9253560756005744,315,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",LUNCH BAG RED RETROSPOT,0.012735792382554368,0.7412587412587414,11.016958041958043,0.011579775237526662,3.6048234946468773,0.9251257092771141,316,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",LUNCH BAG APPLE DESIGN,0.011654451519884658,0.4936386768447838,11.014891976887762,0.010596388350101526,1.8863692486220607,0.9311987445933853,317,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",0.011654451519884658,0.26005361930294907,11.014891976887762,0.010596388350101526,1.3195425370938223,0.9518725280425339,318,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.013757058752853539,0.27004716981132076,10.963915094339622,0.012502300882651139,1.3362088860946864,0.9575735362002045,319,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG PINK POLKADOT,0.013757058752853539,0.5585365853658536,10.96391509433962,0.012502300882651139,2.1497972402906673,0.9317409906929558,320,Muy Alto (>5)
JUMBO BAG STRAWBERRY,"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.01003244022588009,0.2684887459807074,10.954077611752096,0.0091165766925492,1.3335264519212613,0.9439829776293645,321,Muy Alto (>5)
"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO BAG STRAWBERRY,0.01003244022588009,0.4093137254901961,10.954077611752096,0.0091165766925492,1.6296868698098508,0.9315422609639694,322,Muy Alto (>5)
PLEASE ONE PERSON METAL SIGN,COOK WITH WINE METAL SIGN,0.014958548600264328,0.3733133433283359,10.940447030006125,0.0135912782721655,1.5412450194221698,0.9465229338406257,323,Muy Alto (>5)
COOK WITH WINE METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.014958548600264328,0.43838028169014087,10.940447030006125,0.0135912782721655,1.7092176116566362,0.9406947356536484,324,Muy Alto (>5)
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.011053706596179262,0.3873684210526316,10.929041926851026,0.010042299862619026,1.5744471598390253,0.9351865793032617,325,Muy Alto (>5)
PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.011053706596179262,0.311864406779661,10.929041926851024,0.010042299862619026,1.4117342943673798,0.9418847891076884,326,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG WOODLAND,0.012855941367295447,0.4421487603305785,10.91989356745224,0.011678645884708164,1.720010145914267,0.9356283979844262,327,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.012855941367295447,0.31750741839762614,10.91989356745224,0.011678645884708164,1.422614650862722,0.9467584628239606,328,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.010633185149585486,0.21172248803827753,10.877569555201136,0.009655651970356014,1.243896787099463,0.9560844348674407,329,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG SUKI DESIGN,0.010633185149585486,0.5462962962962963,10.877569555201134,0.009655651970356014,2.093387637405076,0.9260933044513072,330,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.011173855580920341,0.2108843537414966,10.834509112286892,0.010142534690872023,1.2425756213566892,0.958488512003667,331,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.011173855580920341,0.5740740740740741,10.83450911228689,0.010142534690872023,2.223424872929389,0.9257206778106731,332,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG PINK POLKADOT,0.012855941367295447,0.5501285347043703,10.798867439491683,0.011665451583127803,2.109617754587117,0.9291100483530028,333,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",0.012855941367295447,0.25235849056603776,10.798867439491683,0.011665451583127803,1.3062825032377687,0.956104700346548,334,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",0.0114141535504025,0.21541950113378688,10.768387435054104,0.010354184857852838,1.2490690189939573,0.9578900626343834,335,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG CARS BLUE,0.0114141535504025,0.5705705705705706,10.768387435054102,0.010354184857852838,2.205285042963765,0.9256530955292357,336,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG  BLACK SKULL.,0.012855941367295447,0.6426426426426426,10.740390993403041,0.011658969918565897,2.630884145079394,0.9254060891749084,337,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",0.012855941367295447,0.21485943775100402,10.740390993403041,0.011658969918565897,1.248178022077299,0.9646101937834045,338,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",0.01243541992070167,0.23469387755102042,10.732731554160127,0.01127677546398072,1.278093636108775,0.9575642906788169,339,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.01243541992070167,0.5686813186813188,10.732731554160127,0.01127677546398072,2.195625505563205,0.9271000785076077,340,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",0.011774600504625737,0.2344497607655503,10.721567905778436,0.010676384216849416,1.2776860807401178,0.9546760639739766,341,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",LUNCH BAG SUKI DESIGN,0.011774600504625737,0.5384615384615385,10.721567905778434,0.010676384216849416,2.05785173615283,0.9270008949409514,342,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.012855941367295447,0.6407185628742516,10.708234134141357,0.011655375409710853,2.616794825583724,0.9251774967571605,343,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",0.012855941367295447,0.21485943775100402,10.708234134141357,0.011655375409710853,1.2481015077622084,0.9643128004538533,344,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",LUNCH BAG PINK POLKADOT,0.012855941367295447,0.5445292620865141,10.688955302702963,0.011653210042930707,2.0836834322604725,0.9283634768218204,345,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",0.012855941367295447,0.25235849056603776,10.688955302702963,0.011653210042930707,1.3059610952281144,0.955101379211612,346,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,0.010633185149585486,0.6389891696750902,10.679331042581879,0.009637506196738383,2.604259281509071,0.9216988292255618,347,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",0.015018623092634867,0.2834467120181406,10.674782733606262,0.013611697680902283,1.358513163918195,0.9570301953818827,348,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG CARS BLUE,0.015018623092634867,0.5656108597285068,10.674782733606262,0.013611697680902283,2.180105831230726,0.9310431992100716,349,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.011774600504625737,0.2627345844504022,10.667024128686329,0.010670768698999567,1.3229556650246308,0.9487729431395198,350,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG APPLE DESIGN,0.011774600504625737,0.4780487804878049,10.667024128686327,0.010670768698999567,1.8300262418857327,0.9291383219954648,351,Muy Alto (>5)
"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.012735792382554368,0.5196078431372549,10.651960784313726,0.01154016346122851,1.9800895968143355,0.9288879799770862,352,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.012735792382554368,0.26108374384236455,10.651960784313726,0.01154016346122851,1.3201626016260162,0.9525882922109339,353,Muy Alto (>5)
LUNCH BAG CARS BLUE,"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",0.011714526012255196,0.22108843537414968,10.636526286815306,0.010613177160536929,1.2571571281139704,0.9566744090722775,354,Muy Alto (>5)
"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG CARS BLUE,0.011714526012255196,0.5635838150289018,10.636526286815306,0.010613177160536929,2.169979781551641,0.9252156677678149,355,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",0.012855941367295447,0.2559808612440192,10.599645314099362,0.011643076126399619,1.3115926771704953,0.9535464954748857,356,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG SUKI DESIGN,0.012855941367295447,0.5323383084577115,10.59964531409936,0.011643076126399619,2.0309076872342984,0.9280700623896788,357,Muy Alto (>5)
JUMBO BAG DOILEY PATTERNS,JUMBO BAG VINTAGE LEAF,0.011173855580920341,0.45145631067961167,10.599353663713421,0.010119653981895137,1.7453617707195863,0.9286390835111759,358,Muy Alto (>5)
JUMBO BAG VINTAGE LEAF,JUMBO BAG DOILEY PATTERNS,0.011173855580920341,0.2623413258110014,10.599353663713421,0.010119653981895137,1.3220874955690756,0.945945088895051,359,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG SUKI DESIGN,0.01243541992070167,0.532133676092545,10.595570780187208,0.01126177669008357,2.030019421885336,0.9272907783462435,360,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",0.01243541992070167,0.2476076555023924,10.595570780187208,0.01126177669008357,1.2980342365391593,0.9535082975063174,361,Muy Alto (>5)
LUNCH BAG WOODLAND,"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",0.011354079058031959,0.28041543026706234,10.560622742591674,0.010278945580132003,1.352790367271912,0.9435115950267465,362,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG WOODLAND,0.011354079058031959,0.4276018099547511,10.560622742591672,0.010278945580132003,1.6762977396319263,0.9300029125998022,363,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",0.015018623092634867,0.25100401606425704,10.551042554054604,0.013595197586037564,1.3033587922482324,0.9628329712460063,364,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",LUNCH BAG  BLACK SKULL.,0.015018623092634867,0.6313131313131313,10.551042554054602,0.013595197586037564,2.5500387603916526,0.9272822153846153,365,Muy Alto (>5)
RECIPE BOX RETROSPOT,RECIPE BOX PANTRY YELLOW DESIGN,0.010993632103808723,0.4740932642487047,10.53639048956467,0.009950235685016452,1.815919326171349,0.9265770034749526,366,Muy Alto (>5)
