support,itemsets,itemset_size
0.014838399615523249,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE",3
0.013156313829148144,"SET OF 3 BUTTERFLY COOKIE CUTTERS, SET OF 3 HEART COOKIE CUTTERS",2
0.011834674996996275,"72 SWEETHEART FAIRY CAKE CASES, PACK OF 72 RETROSPOT CAKE CASES",2
0.010452961672473868,"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES",2
0.011774600504625737,"72 SWEETHEART FAIRY CAKE CASES, 60 TEATIME FAIRY CAKE CASES",2
0.012675717890183827,"PACK OF 72 SKULL CAKE CASES, PACK OF 72 RETROSPOT CAKE CASES",2
0.010513036164844407,"PACK OF 72 SKULL CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES",2
0.010092514718250631,"SET/5 RED RETROSPOT LID GLASS BOWLS, WHITE HANGING HEART T-LIGHT HOLDER",2
0.01345668629100084,"RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX",2
0.02372942448636309,"JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT",2
0.012735792382554368,"JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",2
0.01706115583323321,"JUMBO BAG PINK POLKADOT, JUMBO BAG STRAWBERRY",2
0.012014898474107893,"JUMBO BAG STRAWBERRY, JUMBO  BAG BAROQUE BLACK WHITE",2
0.01003244022588009,"JUMBO BAG STRAWBERRY, JUMBO SHOPPER VINTAGE RED PAISLEY",2
0.01003244022588009,"JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",3
0.01351676078337138,"JUMBO BAG PINK POLKADOT, JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT",3
0.010873483119067644,"JUMBO BAG OWLS, JUMBO BAG RED RETROSPOT",2
0.018803316111978854,"SPACEBOY LUNCH BOX, DOLLY GIRL LUNCH BOX",2
0.011053706596179262,"CHRISTMAS CRAFT LITTLE FRIENDS, CHRISTMAS CRAFT TREE TOP ANGEL",2
0.011474228042773038,"FELTCRAFT CUSHION OWL, FELTCRAFT CUSHION RABBIT",2
0.0114141535504025,"FELTCRAFT CUSHION RABBIT, FELTCRAFT CUSHION BUTTERFLY",2
0.014538027153670552,"VINTAGE HEADS AND TAILS CARD GAME, VINTAGE SNAP CARDS",2
0.010272738195362249,"SET OF 20 VINTAGE CHRISTMAS NAPKINS, 60 CAKE CASES VINTAGE CHRISTMAS",2
0.010633185149585486,"PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN WOODLAND ANIMALS",2
0.012855941367295447,"FELTCRAFT PRINCESS CHARLOTTE DOLL, FELTCRAFT PRINCESS LOLA DOLL",2
0.01021266370299171,"WHITE HANGING HEART T-LIGHT HOLDER, ZINC METAL HEART DECORATION",2
0.011354079058031959,"CHRISTMAS CRAFT LITTLE FRIENDS, CHRISTMAS CRAFT WHITE FAIRY",2
0.013156313829148144,"WHITE HANGING HEART T-LIGHT HOLDER, REGENCY CAKESTAND 3 TIER",2
0.014357803676558933,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS",2
0.012074972966478434,"JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SKULLS",2
0.011654451519884658,"JUMBO STORAGE BAG SUKI, JUMBO STORAGE BAG SKULLS",2
0.010873483119067644,"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SKULLS",2
0.01015258921062117,"HERB MARKER ROSEMARY, HERB MARKER THYME",2
0.02114622131442989,"ROSES REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",2
0.028595458368376788,"ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER",2
0.01928391205094317,"GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",2
0.01591974047819296,"ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",3
0.012555568905442748,"IVORY KITCHEN SCALES, RED KITCHEN SCALES",2
0.010633185149585486,"RED DINER WALL CLOCK, IVORY DINER WALL CLOCK",2
0.012074972966478434,"JUMBO BAG RED RETROSPOT, JUMBO BAG WOODLAND ANIMALS",2
0.01003244022588009,"JUMBO BAG PINK POLKADOT, JUMBO BAG WOODLAND ANIMALS",2
0.01465817613841163,"RECIPE BOX PANTRY YELLOW DESIGN, SET OF 3 CAKE TINS PANTRY DESIGN",2
0.010993632103808723,"RECIPE BOX RETROSPOT, RECIPE BOX PANTRY YELLOW DESIGN",2
0.011053706596179262,"STRAWBERRY CERAMIC TRINKET BOX, SWEETHEART CERAMIC TRINKET BOX",2
0.011053706596179262,"BLUE STRIPE CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB",2
0.01249549441307221,"WOODEN TREE CHRISTMAS SCANDINAVIAN, WOODEN STAR CHRISTMAS SCANDINAVIAN",2
0.010993632103808723,"WOODEN TREE CHRISTMAS SCANDINAVIAN, WOODEN HEART CHRISTMAS SCANDINAVIAN",2
0.01021266370299171,"WOODEN TREE CHRISTMAS SCANDINAVIAN, WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN HEART CHRISTMAS SCANDINAVIAN",3
0.018022347711161842,"WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN HEART CHRISTMAS SCANDINAVIAN",2
0.01345668629100084,"PINK BLUE FELT CRAFT TRINKET BOX, PINK CREAM FELT CRAFT TRINKET BOX",2
0.016580559894268893,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE GREEN",2
0.01922383755857263,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE PINK",2
0.012675717890183827,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE GREEN",3
0.010933557611438183,"ALARM CLOCK BAKELIKE CHOCOLATE, ALARM CLOCK BAKELIKE GREEN",2
0.01129400456566142,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE CHOCOLATE",2
0.0159798149705635,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG",2
0.01003244022588009,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",2
0.014598101646041091,"PAINTED METAL PEARS ASSORTED, ASSORTED COLOUR BIRD ORNAMENT",2
0.01573951700108134,"BAKING SET 9 PIECE RETROSPOT, BAKING SET SPACEBOY DESIGN",2
0.013036164844407064,"BLUE HAPPY BIRTHDAY BUNTING, PINK HAPPY BIRTHDAY BUNTING",2
0.013696984260482999,"JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN",2
0.011113781088549803,"JUMBO STORAGE BAG SUKI, JUMBO BAG SPACEBOY DESIGN",2
0.010993632103808723,"JUMBO BAG PINK POLKADOT, JUMBO BAG SPACEBOY DESIGN",2
0.01003244022588009,"PINK FAIRY CAKE CHILDRENS APRON, CHILDRENS APRON SPACEBOY DESIGN",2
0.01015258921062117,"POPPY'S PLAYHOUSE LIVINGROOM, POPPY'S PLAYHOUSE BEDROOM",2
0.010693259641956025,"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE LIVINGROOM",2
0.01243541992070167,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",2
0.011474228042773038,"LUNCH BAG  BLACK SKULL., RED RETROSPOT CHARLOTTE BAG",2
0.014177580199447315,"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",2
0.01682085786375105,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",2
0.012074972966478434,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",2
0.011534302535143579,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",2
0.012916015859665985,"RED RETROSPOT CHARLOTTE BAG, WOODLAND CHARLOTTE BAG",2
0.012014898474107893,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG",2
0.010933557611438183,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG",2
0.010933557611438183,"SCANDINAVIAN PAISLEY PICNIC BAG, PINK VINTAGE PAISLEY PICNIC BAG",2
0.011954823981737354,"PARTY BUNTING, REGENCY CAKESTAND 3 TIER",2
0.011113781088549803,"ASSORTED COLOUR BIRD ORNAMENT, PARTY BUNTING",2
0.016160038447675117,"WHITE HANGING HEART T-LIGHT HOLDER, PARTY BUNTING",2
0.010272738195362249,"JUMBO BAG RED RETROSPOT, PARTY BUNTING",2
0.012675717890183827,"SMALL MARSHMALLOWS PINK BOWL, SMALL DOLLY MIX DESIGN ORANGE BOWL",2
0.024270094917697944,"PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER",2
0.01591974047819296,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",2
0.023008530577916617,"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",2
0.013817133245224078,"PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",3
0.01351676078337138,"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",3
0.020485401898353958,"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER",3
0.011173855580920341,"WHITE HANGING HEART T-LIGHT HOLDER, SET OF 3 CAKE TINS PANTRY DESIGN",2
0.010272738195362249,"SET OF 3 CAKE TINS PANTRY DESIGN, REGENCY CAKESTAND 3 TIER",2
0.016340261924786735,"SET OF 6 SPICE TINS PANTRY DESIGN, SET OF 3 CAKE TINS PANTRY DESIGN",2
0.010813408626697104,"SET OF 4 PANTRY JELLY MOULDS, SET OF 3 CAKE TINS PANTRY DESIGN",2
0.024630541871921183,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",2
0.021807040730505826,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",2
0.020905923344947737,"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",2
0.020004805959389645,"LUNCH BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",2
0.02360927550162201,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",2
0.012916015859665985,"LUNCH BAG SUKI DESIGN, JUMBO BAG RED RETROSPOT",2
0.010693259641956025,"LUNCH BAG SUKI DESIGN, WHITE HANGING HEART T-LIGHT HOLDER",2
0.012976090352036526,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",3
0.012855941367295447,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",3
0.012615643397813289,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",3
0.011474228042773038,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",3
0.01243541992070167,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",3
0.013937282229965157,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT",3
0.0114141535504025,"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE, LUNCH BAG PINK POLKADOT",3
0.012855941367295447,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT",3
0.014477952661300012,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",3
0.014898474107893788,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG RED RETROSPOT",2
0.013336537306259761,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG PINK VINTAGE PAISLEY",2
0.010573110657214946,"JUMBO BAG PINK POLKADOT, JUMBO BAG SCANDINAVIAN BLUE PAISLEY",2
0.011113781088549803,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",2
0.020004805959389645,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",2
0.016099963955304577,"LUNCH BAG APPLE DESIGN, LUNCH BAG CARS BLUE",2
0.019764507989907486,"LUNCH BAG SUKI DESIGN, LUNCH BAG APPLE DESIGN",2
0.01585966598582242,"LUNCH BAG APPLE DESIGN, LUNCH BAG SPACEBOY DESIGN",2
0.011774600504625737,"LUNCH BAG APPLE DESIGN, JUMBO BAG RED RETROSPOT",2
0.01814249669590292,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",2
0.016039889462934036,"LUNCH BAG PINK POLKADOT, LUNCH BAG APPLE DESIGN",2
0.01015258921062117,"LUNCH BAG SUKI DESIGN, LUNCH BAG APPLE DESIGN, LUNCH BAG CARS BLUE",3
0.011774600504625737,"LUNCH BAG SUKI DESIGN, LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",3
0.01021266370299171,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",3
0.011654451519884658,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",3
0.011594377027514117,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN",3
0.010573110657214946,"LUNCH BAG PINK POLKADOT, LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",3
0.010813408626697104,"JUMBO BAG ALPHABET, JUMBO STORAGE BAG SUKI",2
0.01676078337138051,"JUMBO BAG ALPHABET, JUMBO BAG RED RETROSPOT",2
0.0114141535504025,"JUMBO BAG PINK POLKADOT, JUMBO BAG ALPHABET",2
0.014477952661300012,"JUMBO BAG ALPHABET, JUMBO BAG VINTAGE LEAF",2
0.015318995554487565,"LUNCH BAG APPLE DESIGN, JUMBO BAG APPLES",2
0.015258921062117025,"JUMBO BAG ALPHABET, JUMBO BAG APPLES",2
0.010753334134326565,"JUMBO STORAGE BAG SUKI, JUMBO BAG APPLES",2
0.010573110657214946,"LUNCH BAG RED RETROSPOT, JUMBO BAG APPLES",2
0.018803316111978854,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES",2
0.01243541992070167,"JUMBO BAG PINK POLKADOT, JUMBO BAG APPLES",2
0.015559293523969722,"JUMBO BAG VINTAGE LEAF, JUMBO BAG APPLES",2
0.016460410909527816,"LUNCH BAG APPLE DESIGN, LUNCH BAG ALPHABET DESIGN",2
0.014357803676558933,"LUNCH BAG RED RETROSPOT, LUNCH BAG ALPHABET DESIGN",2
0.013156313829148144,"LUNCH BAG CARS BLUE, LUNCH BAG ALPHABET DESIGN",2
0.012735792382554368,"JUMBO BAG ALPHABET, LUNCH BAG ALPHABET DESIGN",2
0.014357803676558933,"LUNCH BAG SUKI DESIGN, LUNCH BAG ALPHABET DESIGN",2
0.013396611798630302,"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG ALPHABET DESIGN",2
0.013997356722335695,"LUNCH BAG  BLACK SKULL., LUNCH BAG ALPHABET DESIGN",2
0.012615643397813289,"LUNCH BAG PINK POLKADOT, LUNCH BAG ALPHABET DESIGN",2
0.010933557611438183,"LUNCH BAG WOODLAND, LUNCH BAG ALPHABET DESIGN",2
0.010513036164844407,"CHARLOTTE BAG APPLES DESIGN, RED RETROSPOT CHARLOTTE BAG",2
0.01363690976811246,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG ALPHABET DESIGN",2
0.01676078337138051,"LUNCH BAG APPLE DESIGN, LUNCH BAG VINTAGE LEAF DESIGN",2
0.014958548600264328,"LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE LEAF DESIGN",2
0.014297729184188394,"LUNCH BAG SUKI DESIGN, LUNCH BAG VINTAGE LEAF DESIGN",2
0.01243541992070167,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG SPACEBOY DESIGN",2
0.014357803676558933,"LUNCH BAG  BLACK SKULL., LUNCH BAG VINTAGE LEAF DESIGN",2
0.011474228042773038,"LUNCH BAG CARS BLUE, LUNCH BAG VINTAGE LEAF DESIGN",2
0.0114141535504025,"LUNCH BAG PINK POLKADOT, LUNCH BAG VINTAGE LEAF DESIGN",2
0.010573110657214946,"LUNCH BAG WOODLAND, LUNCH BAG VINTAGE LEAF DESIGN",2
0.0114141535504025,"JUMBO BAG VINTAGE LEAF, LUNCH BAG VINTAGE LEAF DESIGN",2
0.02156674276102367,"SPOTTY BUNTING, PARTY BUNTING",2
0.01033281268773279,"LUNCH BAG APPLE DESIGN, LUNCH BAG DOILEY PATTERN",2
0.01676078337138051,"JUMBO BAG APPLES, JUMBO BAG PEARS",2
0.01351676078337138,"JUMBO BAG VINTAGE LEAF, JUMBO BAG PEARS",2
0.011173855580920341,"JUMBO BAG RED RETROSPOT, JUMBO BAG PEARS",2
0.010392887180103328,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF, JUMBO BAG PEARS",3
0.01129400456566142,"JUMBO BAG DOILEY PATTERNS, LUNCH BAG DOILEY PATTERN",2
0.011173855580920341,"JUMBO BAG DOILEY PATTERNS, JUMBO BAG VINTAGE LEAF",2
0.019464135528054788,"JUMBO BAG VINTAGE LEAF, JUMBO BAG RED RETROSPOT",2
0.011534302535143579,"JUMBO BAG PINK POLKADOT, JUMBO BAG VINTAGE LEAF",2
0.011354079058031959,"JUMBO BAG VINTAGE LEAF, JUMBO STORAGE BAG SUKI",2
0.011954823981737354,"JUMBO BAG VINTAGE LEAF, JUMBO SHOPPER VINTAGE RED PAISLEY",2
0.010272738195362249,"JUMBO BAG VINTAGE LEAF, LUNCH BAG RED RETROSPOT",2
0.011534302535143579,"REGENCY TEA PLATE GREEN, REGENCY TEA PLATE ROSES",2
0.027514117505707078,"GARDENERS KNEELING PAD KEEP CALM, GARDENERS KNEELING PAD CUP OF TEA",2
0.010813408626697104,"SET OF TEA COFFEE SUGAR TINS PANTRY, SET OF 3 CAKE TINS PANTRY DESIGN",2
0.010993632103808723,"SET OF 3 REGENCY CAKE TINS, REGENCY CAKESTAND 3 TIER",2
0.011714526012255196,"SMALL WHITE HEART OF WICKER, HEART OF WICKER SMALL",2
0.01021266370299171,"WHITE HANGING HEART T-LIGHT HOLDER, SMALL WHITE HEART OF WICKER",2
0.01033281268773279,"SET OF 3 WOODEN HEART DECORATIONS, SET OF 3 WOODEN STOCKING DECORATION",2
0.01033281268773279,"SET OF 3 WOODEN STOCKING DECORATION, SET OF 3 WOODEN TREE DECORATIONS",2
0.016640634386639434,"LARGE WHITE HEART OF WICKER, SMALL WHITE HEART OF WICKER",2
0.011474228042773038,"LARGE WHITE HEART OF WICKER, HEART OF WICKER LARGE",2
0.014177580199447315,"JUMBO BAG VINTAGE CHRISTMAS, JUMBO BAG 50'S CHRISTMAS",2
0.010633185149585486,"PAPER CHAIN KIT 50'S CHRISTMAS, JUMBO BAG 50'S CHRISTMAS",2
0.012135047458848972,"SET OF 12 FAIRY CAKE BAKING CASES, SET OF 12 MINI LOAF BAKING CASES",2
0.010452961672473868,"SET OF 12 FAIRY CAKE BAKING CASES, SET OF 6 TEA TIME BAKING CASES",2
0.010092514718250631,"SET OF 12 FAIRY CAKE BAKING CASES, SET OF 6 SNACK LOAF BAKING CASES",2
0.01591974047819296,"JUMBO BAG VINTAGE DOILY, JUMBO BAG RED RETROSPOT",2
0.012555568905442748,"JUMBO BAG VINTAGE DOILY, JUMBO BAG VINTAGE LEAF",2
0.01363690976811246,"LUNCH BAG VINTAGE DOILY, LUNCH BAG RED RETROSPOT",2
0.012074972966478434,"LUNCH BAG VINTAGE DOILY, JUMBO BAG VINTAGE DOILY",2
0.011474228042773038,"LUNCH BAG VINTAGE DOILY, LUNCH BAG  BLACK SKULL.",2
0.010693259641956025,"LUNCH BAG SUKI DESIGN, LUNCH BAG VINTAGE DOILY",2
0.010092514718250631,"LUNCH BAG VINTAGE DOILY, LUNCH BAG SPACEBOY DESIGN",2
0.01003244022588009,"LUNCH BAG VINTAGE DOILY, LUNCH BAG PINK POLKADOT",2
0.010272738195362249,"LUNCH BAG VINTAGE DOILY, LUNCH BAG APPLE DESIGN",2
0.012615643397813289,"HOT WATER BOTTLE KEEP CALM, LOVE HOT WATER BOTTLE",2
0.010813408626697104,"HAND WARMER UNION JACK, HAND WARMER RED LOVE HEART",2
0.012014898474107893,"HAND WARMER OWL DESIGN, HAND WARMER RED LOVE HEART",2
0.010633185149585486,"HAND WARMER SCOTTY DOG DESIGN, HAND WARMER RED LOVE HEART",2
